unique_registros_ID,species,taxon_nombre,status_type,nombre_type,comentarios,sexo,localidad_codigo,elev_min_etiq,elev_max_etiq,elev_unidad,dia,mes,ano,colector,coleccion,fecha,digitador,duplicate,lat_dec,lon_dec,latlong_fuente
24817,melpomene,melpomene vicina Heliconius,,,,macho,Tonantins BRA AM,,,m,15,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24818,melpomene,melpomene vicina Heliconius,,,,macho,Tonantins BRA AM,,,m,7,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24819,melpomene,melpomene vicina Heliconius,,,,macho,Tonantins BRA AM,,,m,13,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24820,melpomene,melpomene vicina Heliconius,,,,macho,Tonantins BRA AM,,,m,12,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24821,melpomene,melpomene vicina Heliconius,,,,macho,Maraa BRA AM,,,m,,10,1993,,FLMNH,,Neil Rosser,,-1.833333333,-65.36666667,Label
24822,melpomene,melpomene vicina Heliconius,,,,macho,Maraa BRA AM,,,m,,10,1993,,FLMNH,,Neil Rosser,,-1.833333333,-65.36666667,Label
24823,melpomene,melpomene vicina Heliconius,,,,macho,Maraa BRA AM,,,m,,10,1993,,FLMNH,,Neil Rosser,,-1.833333333,-65.36666667,Label
24824,melpomene,melpomene vicina Heliconius,,,,macho,Maraa BRA AM,,,m,,10,1993,,FLMNH,,Neil Rosser,,-1.833333333,-65.36666667,Label
24825,melpomene,melpomene vicina Heliconius,,,,macho,"Jutai, Rio Japura BRA AM",,,m,24,2,1994,,FLMNH,,Neil Rosser,,-2.7475,-66.7675,Neuk Enquiry
24826,melpomene,melpomene vicina Heliconius,,,,macho,Tamaniqua BRA AM,,,m,,11,1993,,FLMNH,,Neil Rosser,,-2.633333333,-65.73333333,Geonames
24827,melpomene,melpomene vicina Heliconius,,,,macho,Foz do Jutal-BRA Amazonas,,,m,,10,1993,,FLMNH,,Neil Rosser,,-2.733333333,-66.95,Geonames
24828,melpomene,melpomene vicina Heliconius,,,,macho,Leticia COL AM,,,m,,8,1991,"Buche, M.",FLMNH,,Neil Rosser,,-4.2,-69.93333333,Brown
24829,melpomene,melpomene vicina Heliconius,,,,hembra,Leticia COL AM,,,m,,8,1991,"Buche, M.",FLMNH,,Neil Rosser,,-4.2,-69.93333333,Brown
24830,melpomene,melpomene vicina Heliconius,,,,macho,Benjamin Constant BRA AM,,,m,,12,1990,,FLMNH,,Neil Rosser,,-4.383333333,-70.03333333,Brown
24831,melpomene,melpomene vicina Heliconius,,,,macho,Santa Isabel do Rio Negro BRA AM,,,m,,10,1992,,FLMNH,,Neil Rosser,,-0.413888889,-65.01916667,Geonames
24832,melpomene,melpomene vicina Heliconius,,,,hembra,Barcelos- BRA- Amazonas,,,m,,10,1992,,FLMNH,,Neil Rosser,,-0.974722222,-62.92416667,Geonames
24833,melpomene,melpomene vicina Heliconius,,,,macho,Barcelos- BRA- Amazonas,,,m,,8,1992,,FLMNH,,Neil Rosser,,-0.974722222,-62.92416667,Geonames
24834,melpomene,melpomene vicina Heliconius,,,vicinus x n. subsp.,macho,Tonantins BRA AM,,,m,15,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24835,melpomene,melpomene vicina Heliconius,,,vicinus x n. subsp.,hembra,Tonantins BRA AM,,,m,8,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24836,melpomene,melpomene vicina Heliconius,,,vicinus x n. subsp.,macho,Tonantins BRA AM,,,m,11,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24837,melpomene,melpomene vicina Heliconius,,,vicinus x n. subsp.,hembra,Tonantins BRA AM,,,m,15,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24838,melpomene,melpomene vicina Heliconius,,,vicinus x n. subsp.,macho,Tonantins BRA AM,,,m,11,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24839,melpomene,melpomene vicina Heliconius,,,vicinus x n. subsp.,hembra,Tonantins BRA AM,,,m,15,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24840,melpomene,melpomene vicina Heliconius,,,vicinus x n. subsp.,macho,Tonantins BRA AM,,,m,16,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24841,melpomene,melpomene vicina Heliconius,,,vicinus x n. subsp.,hembra,Tonantins BRA AM,,,m,8,10,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24842,melpomene,melpomene vicina Heliconius,,,vicinus x n. subsp.,hembra,Tonantins BRA AM,,,m,25,10,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24843,melpomene,melpomene vicina Heliconius,,,vicinus x n. subsp.,macho,Tonantins BRA AM,,,m,11,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24844,melpomene,melpomene vicina Heliconius,,,vicinus x n. subsp.,hembra,Tonantins BRA AM,,,m,23,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24845,melpomene,melpomene vicina Heliconius,,,vicinus x n. subsp.,macho,Tonantins BRA AM,,,m,8,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24846,melpomene,melpomene vicina Heliconius,,,vicinus x n. subsp.,hembra,Tonantins BRA AM,,,m,12,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24847,melpomene,melpomene vicina Heliconius,,,vicinus x n. subsp.,hembra,Tonantins BRA AM,,,m,24,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24848,melpomene,melpomene vicina Heliconius,,,vicinus x n. subsp.,macho,Tonantins BRA AM,,,m,24,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24849,melpomene,melpomene vicina Heliconius,,,vicinus x n. subsp.,hembra,Tonantins BRA AM,,,m,16,10,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24850,melpomene,melpomene vicina Heliconius,,,vicinus x n. subsp.,macho,Tonantins BRA AM,,,m,11,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24851,melpomene,melpomene vicina Heliconius,,,vicinus x n. subsp.,hembra,Tonantins BRA AM,,,m,27,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24852,melpomene,melpomene vicina Heliconius,,,vicinus x n. subsp.,macho,Maraa BRA AM,,,m,,10,1993,,FLMNH,,Neil Rosser,,-1.833333333,-65.36666667,Label
24853,melpomene,melpomene vicina Heliconius,,,vicinus x n. subsp.,macho,Maraa BRA AM,,,m,,10,1993,,FLMNH,,Neil Rosser,,-1.833333333,-65.36666667,Label
24854,melpomene,melpomene vicina Heliconius,,,vicinus x n. subsp.,hembra,La Pedrera COL AM,,,m,24,2,1992,,FLMNH,,Neil Rosser,,-1.3,-69.7,Brown
24855,melpomene,melpomene vicina Heliconius,,,vicinus x n. subsp.,macho,Iquitos PER LO,,,m,,8,1991,,FLMNH,,Neil Rosser,,-3.75,-73.25,"Gerardo Lamas, unpub. gazetteer"
24856,melpomene,melpomene vicina Heliconius,,,vicinus x n. subsp.,macho,Sao Paulo de Olivenca BRA AM,,,m,15,6,1994,,FLMNH,,Neil Rosser,,-3.466666667,-68.95,Brown
24857,melpomene,melpomene vicina Heliconius,,,vicinus x n. subsp.,macho,Tonantins BRA AM,,,m,16,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24858,melpomene,melpomene vicina Heliconius,,,vicinus x n. subsp.,hembra,Tonantins BRA AM,,,m,,11,1991,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24859,melpomene,melpomene vicina Heliconius,,,vicinus x n. subsp.,macho,Tonantins BRA AM,,,m,29,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24860,melpomene,melpomene vicina Heliconius,,,vicinus x n. subsp.,macho,Tonantins BRA AM,,,m,6,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
